url,status_code,error,final_url
https://agathario.github.io/ficArchive/archive/62486611_if_we_stay_swimming_here.html,200,,https://agathario.github.io/ficArchive/archive/62486611_if_we_stay_swimming_here.html
https://agathario.github.io/ficArchive/archive/62503864_well_i_wonder.html,200,,https://agathario.github.io/ficArchive/archive/62503864_well_i_wonder.html
https://agathario.github.io/ficArchive/archive/62507077_put_your_fangs_in_me.html,200,,https://agathario.github.io/ficArchive/archive/62507077_put_your_fangs_in_me.html
https://agathario.github.io/ficArchive/archive/62535538_glitter_glue_and_signs_of_life.html,200,,https://agathario.github.io/ficArchive/archive/62535538_glitter_glue_and_signs_of_life.html
https://agathario.github.io/ficArchive/archive/62546668_wicked_witchcraft.html,200,,https://agathario.github.io/ficArchive/archive/62546668_wicked_witchcraft.html
https://agathario.github.io/ficArchive/archive/62585464_mrs_ampamp_mrs_harknessvidal.html,200,,https://agathario.github.io/ficArchive/archive/62585464_mrs_ampamp_mrs_harknessvidal.html
https://agathario.github.io/ficArchive/archive/62589532_harkness.html,200,,https://agathario.github.io/ficArchive/archive/62589532_harkness.html
https://agathario.github.io/ficArchive/archive/62591797_time_in_a_bottle.html,200,,https://agathario.github.io/ficArchive/archive/62591797_time_in_a_bottle.html
https://agathario.github.io/ficArchive/archive/62592292_take_it_from_the_top_you.html,200,,https://agathario.github.io/ficArchive/archive/62592292_take_it_from_the_top_you.html
https://agathario.github.io/ficArchive/archive/62615323_questions.html,200,,https://agathario.github.io/ficArchive/archive/62615323_questions.html
https://agathario.github.io/ficArchive/archive/62675485_get_you_where_you_wanna.html,200,,https://agathario.github.io/ficArchive/archive/62675485_get_you_where_you_wanna.html
https://agathario.github.io/ficArchive/archive/62682502_love_is_a_four_letter_word.html,200,,https://agathario.github.io/ficArchive/archive/62682502_love_is_a_four_letter_word.html
https://agathario.github.io/ficArchive/archive/62737456_not_my_type.html,200,,https://agathario.github.io/ficArchive/archive/62737456_not_my_type.html
https://agathario.github.io/ficArchive/archive/62739748_luminous.html,200,,https://agathario.github.io/ficArchive/archive/62739748_luminous.html
https://agathario.github.io/ficArchive/archive/62832373_if_i_cant_reach_you_let.html,200,,https://agathario.github.io/ficArchive/archive/62832373_if_i_cant_reach_you_let.html
https://agathario.github.io/ficArchive/archive/62837335_the_time_it_takes_to_let_go.html,200,,https://agathario.github.io/ficArchive/archive/62837335_the_time_it_takes_to_let_go.html
https://agathario.github.io/ficArchive/archive/62841521_for_the_love_of_spring.html,200,,https://agathario.github.io/ficArchive/archive/62841521_for_the_love_of_spring.html
https://agathario.github.io/ficArchive/archive/62861993_my_cries_and_your_whispers.html,200,,https://agathario.github.io/ficArchive/archive/62861993_my_cries_and_your_whispers.html
https://agathario.github.io/ficArchive/archive/62925352_is_it_casual_now.html,200,,https://agathario.github.io/ficArchive/archive/62925352_is_it_casual_now.html
https://agathario.github.io/ficArchive/archive/62935369_love_offline.html,200,,https://agathario.github.io/ficArchive/archive/62935369_love_offline.html
https://agathario.github.io/ficArchive/archive/62959210_power_play.html,200,,https://agathario.github.io/ficArchive/archive/62959210_power_play.html
https://agathario.github.io/ficArchive/archive/62975017_how_many_corners_do_i.html,200,,https://agathario.github.io/ficArchive/archive/62975017_how_many_corners_do_i.html
https://agathario.github.io/ficArchive/archive/63026209_ban_all_the_music.html,200,,https://agathario.github.io/ficArchive/archive/63026209_ban_all_the_music.html
https://agathario.github.io/ficArchive/archive/63046258_talk_some_sense_to_me.html,200,,https://agathario.github.io/ficArchive/archive/63046258_talk_some_sense_to_me.html
https://agathario.github.io/ficArchive/archive/63144823_night_verses.html,200,,https://agathario.github.io/ficArchive/archive/63144823_night_verses.html
https://agathario.github.io/ficArchive/archive/63145963_its_strictly_business.html,200,,https://agathario.github.io/ficArchive/archive/63145963_its_strictly_business.html
https://agathario.github.io/ficArchive/archive/63196099_take_it_easy.html,200,,https://agathario.github.io/ficArchive/archive/63196099_take_it_easy.html
https://agathario.github.io/ficArchive/archive/63212776_inexplicable.html,200,,https://agathario.github.io/ficArchive/archive/63212776_inexplicable.html
https://agathario.github.io/ficArchive/archive/63244063_catch_me_when_i_fall_for.html,200,,https://agathario.github.io/ficArchive/archive/63244063_catch_me_when_i_fall_for.html
https://agathario.github.io/ficArchive/archive/63293833_scratch_an_itch.html,200,,https://agathario.github.io/ficArchive/archive/63293833_scratch_an_itch.html
