filename,created,last_updated,summary
material_substance_feral_streep.html,2026-04-15 22:40:48,2026-04-27 23:48:35,"Agatha is a quick-witted, do-anything-for-a-deal sales rep that is only working at this stupid tech start up because they offer free fertility assistance and great maternity leave. All she wants is to be the mother she never had. Rio is the control freak HR manager who is constantly exasperated by Agatha’s in-office antics. However, she’s hiding a secret that will make Agatha think twice before pushing Rio’s buttons for much longer. or The tech co-workers AU where Agatha is her usual unhinged self and Rio just so happens to be a professional brat tamer when the sun goes down."
meet_me_at_the_end.html,2025-09-15 18:25:52,2026-04-27 23:48:35,Part 2 of The Beach House Would recommend reading 'The Beach House' first for context as this story picks up from where we left Rio returning home from the weekend that changed her life.
meetcute.html,2025-07-26 21:35:52,2026-04-27 23:48:35,"Lilia drags Agatha to a New Year's Eve party at a lesbian party and she'd rather be anywhere else. At least until she sees the coat check girl, who is reading a book at a party and somehow becomes the most intriguing person in the room to Agatha. Rio was suckered into working as a coat check girl at her roommate's girlfriend's New Year's Eve party in exchange for free drinks, tips, and $500 in a night. Alice is too good at batting her eyelashes to get what she wants, but at least nobody bothers her...until Agatha asks what book she's reading and Rio can't help but be taken aback by the other woman's beauty. What happens when sparks fly in a bar neither of them wants to be at on New Year's Eve?"
merry_christmas_i_think_ill_miss_this_one_this_year.html,2026-01-19 17:50:59,2026-04-27 23:48:35,"“Are you new in town?” The woman blinks, caught off guard. “Is that- is that a line, or…” “I mean, it’s a small town grocery store.” Rio cringes, because her big gay mouth needs to know when to shut up sometimes. “I know everybody here. I’ve made out with half the people who work the register.” Shut up, shut up, shut up stop talking- “I haven’t made out with you, though.” The woman-stranger’s jaw drops open like a fish, then snaps closed as a self-satisfied smirk spreads over her features. “No, but you’re doing a bang-up job trying to get us there.” or: rio's home for christmas and accidentally flirts too hard with a woman in the grocery store. it only gets worse from there."
mrs_and_amp_mrs_harkness-vidal.html,2025-09-25 21:18:11,2026-04-27 23:48:35,"“Look, I don’t care about how we feel about each other in our personal lives, but during missions, we are so disgustingly in love people would write movies about us, got it? You’re going to blow the whole mission.” Rio’s head jerked back at that. “I’m going to blow the whole mission? I’ve been the only one doing anything!” Agatha’s hand clenched around the door knob. “And what makes you say that?” Red began to taint Rio’s skin. “I’ve been looking for our mission target.” Rio leaned in closer, her face inches away from Agatha’s, “Whilst you’ve been…what? Playing catch up with friends.” Agatha smirked. “Something funny?” Rio asked, her breath hot against Agatha’s face. Or: The Smith's Programme, the only programme in the FBI that forces you to marry a complete and utter stranger whom you must complete top-secret missions with. As soon as the two women lay eyes on each other, it is clear Rio Vidal and Agatha Harkness are attracted to one another. But is it just that, or will they inevitably fall in love? Time will tell. Based on the TV show version of Mr & Mrs Smith."
my_boy_builds_coffins.html,2025-09-15 18:25:50,2026-04-27 23:48:36,"“Com—” Her voice cracks, and she clears her throat. “Come in!” “Nice save,” Agatha whispers sarcastically. “Shut up,” the girl snaps, whipping her head around to shoot Agatha a glare that could kill, hissing through her teeth. Then, the door creaks open slowly, the sound dragging out in the thick silence. Every second feels like an eternity to Agatha, her heart pounding in her chest as she holds her breath, staring at the door. The anticipation is unbearable, the tension in the air palpable. And then, she sees her. Rio. — My take on what happens post finale. Come on in, the water’s fine:)))"
my_cries_and_your_whispers.html,2025-09-15 18:25:52,2026-04-27 23:48:36,"On a random, depressing day. In a bar the brokenhearted professor Rio Vidal knows all too well, she sees a woman. Or as she describes her in her head, an ethereal being , the painter Agatha Harkness—a woman whose mere presence sobered Rio up, then made her drunk again for an entirely different reason. Can Rio—a woman who doubts her self-worth, who believes she's undeserving of love—handle holding the door open for someone as delicate and willing as Agatha? And if she does, can she handle letting her in afterward?"
my_love_mine_all_mine.html,2025-09-15 18:25:53,2026-04-27 23:48:37,"Rio Vidal is the new handywoman in Westview who finds herself crossing paths with Agatha Harkness, a reclusive, mean woman with a secret. As their lives intersect, Rio and Agatha find themselves in a struggle of willpower, desire, and angst. Rio can't resist for long, and neither can Agatha. OR smalltown AU, Rio is a handywoman and Agatha is an established bitch in westview. rio fixes things in agatha's house, and tension builds and they have to confront it eventually---in more ways than one."
my_safeword_is_safeword.html,2025-09-15 18:25:51,2026-04-27 23:48:37,"“Oh, you’ll have to tie me down if you want me to submit to you,” Agatha explains casually. Rio stares, trying to process that. “I need to tie you down?” she says, bewildered. “For you to… get into the correct headspace?” “No, I will literally fight you if you don’t tie me up. And I mean entirely immobilized. I’ll claw your eyes out or try and bite you otherwise.” Agatha Harkness has been accused of being a bad sub. She categorically denies it, and hires a dominatrix to prove it. She is by far the most interesting and challenging client Rio Vidal has ever faced."
my_side_of_the_story.html,2026-02-21 12:42:18,2026-04-27 23:48:37,"When it comes to being Hollywood royalty, Agatha Harkness has clawed her way up from the bottom to make a name for herself in the film industry. With three Oscars to her name and a potential fourth on the horizon, it seemed to the rest of the world as though there was no slowing her down. Working on a new project, Agatha finds herself in New Zealand to scout for locations. One afternoon after a particularly annoying meeting, Agatha's attention span is shot enough that common space-sharing courtesy vacates her mind. At the sound of a sharp whistle across the water, Agatha's eyes find her for the first time. And then, the fall. Each chapter is a brief snapshot of Agatha's perspective throughout the course of the events that unfold in Here With You Now."
naughty_and_amp_nice.html,2025-07-26 21:35:52,2026-04-27 23:48:37,"After a bad snowstorm, CEO Agatha Harkness gets stuck in the small town of Westview during the Christmas season. As she counts down the days until she can leave this town, Agatha finds herself drawn to its residents, especially Dr. Rio Vidal, and soon discovers more about herself and what she really wants in life. AKA, the Hallmark Christmas Movie AU."
next_time_you_call_ill_be_your_girl.html,2026-02-21 21:36:11,2026-04-27 23:48:37,"“ Rio ,” Agatha replied, knowing her own words had been used against her as she tried not to wake the baby while chastising the other woman. “Listen,” Rio said, now whispering, before she moved about the room to turn on what looked like an incredibly fancy baby monitor. “I’m still half convinced you’re a figment of my sleep-deprived imagination."" OR Agatha is honest enough to admit her neighbor has a hot face...and a kid who won't stop crying"
next_time_you_call_ill_be_your_girl_whatawks.html,2026-04-15 22:40:49,2026-04-27 23:48:37,"“ Rio ,” Agatha replied, knowing her own words had been used against her as she tried not to wake the baby while chastising the other woman. “Listen,” Rio said, now whispering, before she moved about the room to turn on what looked like an incredibly fancy baby monitor. “I’m still half convinced you’re a figment of my sleep-deprived imagination."" OR Agatha is honest enough to admit her neighbor has a hot face...and a kid who won't stop crying"
night_shift.html,2026-01-19 17:54:10,2026-04-27 23:48:38,"Agatha Harkness is back in Westview. Newly divorced. Working nights. She didn’t expect to see Rio Vidal again. Then again, she never really knew what to do with her in the first place. - There’s no rule against running into someone you haven’t spoken to in ten years and realizing nothing about them has changed except their hair and the exact angle of the knife they twist in your gut. Agatha’s fine. Agatha’s not mad. She just wants to know who the fuck decided to keep that particular bit of very fucking important information classified."
night_verses.html,2026-02-21 12:42:18,2026-04-27 23:48:38,"""They met over bodies."" Or, the very first time Agatha saw Death and rose to the challenge."
nightmare_of_a_dream_girl.html,2026-02-21 21:34:50,2026-04-27 23:48:37,"When one soulmate sleeps and the other is awake, their bond allows them to see through each other’s eyes. Rio Vidal has spent years dreaming about someone else’s life. A cigarette at midnight. A party where she sits alone. Sharing kisses and touches with a parade of women who annoyingly aren't her. Meanwhile, Agatha is tired of dreaming of nothing but blood."
not_my_type.html,2025-09-15 18:25:51,2026-04-27 23:48:38,"""She’s not my type,"" Agatha said firmly, crossing her arms. Lilia raised an eyebrow, swirling her wine like a soap opera villain. ""So you have a type? Do enlighten us."" Agatha groaned. ""Fine. If you must know, I’m straight. And even if I wasn’t, Rio is at least ten years younger than me. I would never go there."" Cue Rio Vidal—Agatha’s insufferably smug, boundaryless neighbour—who has zero respect for personal space, steals her ice cream, wears her clothes, and now, apparently, needs a fake girlfriend for a work event. Agatha should say no. She wants to say no. But somehow, she doesn’t. Now she’s fake dating the most irritating woman alive, their friends are watching like it’s a spectator sport, and the walls between their apartments are very thin. It’s fine. It’s fake. It’s strictly platonic. …So why is Agatha’s stomach flipping every time Rio looks at her like that? Or: Agatha insists she's straight, Rio insists on being a menace, and everyone else insists that there's a ""vibe""."
not_over_dramatic_i_know_what_i_want.html,2025-07-26 21:35:52,2026-04-27 23:48:38,"April Ludgate had a crush, and she was embarrassed as hell about it. Jen Barkley left for Florida with a goal, now it was time to achieve it."
nothing_shameful.html,2026-02-21 12:42:18,2026-04-27 23:48:38,"What happens when Rio Vidal is down on her luck and cleaning shit out of cages to earn money to pay for her degree? She gets desperate. What happens when she gets desperate? She agrees to a tentative arrangement with a hot forty-something woman she met at a bar and fucked while hammered to join together and do something a little more... lucrative. With a strangers-with-benefits title beneath their belts, what could it hurt to film their escapades and make some money while doing it? OR, the Agathario Pornstars AU."
now_we_drop_our_composure.html,2026-02-21 12:42:18,2026-04-27 23:48:38,"For the most part since the unexpected adoption of a baby raccoon, life for Rio and Agatha has gone back to normal. Rio's return to work had been seamless, but when she buckles and does an atypical favor that goes against a very strict personal rule, things start to fall apart. While having Zap in their lives has most assuredly brought with it an inherent happiness, life still goes on and it's never truly easy all of the time. The only way Rio knows to move forward it side-by-side with her wife, no matter what that entails."
number_13.html,2025-09-15 18:25:52,2026-04-27 23:48:38,"Rio Vidal is a serial killer, unknown to her wife of eight and a half years. What happens when her wife notices something off after a sloppy kill? OR agathario serial killer au!?"
obsessed.html,2025-09-15 18:25:53,2026-04-27 23:48:38,"When Agatha Harkness meets Wanda Maximoff, the new assistant hired by her business partner, she dismisses her unease as nothing more than a passing instinct. But from the very first moment their eyes meet, Wanda is already watching — already planning. Her admiration becomes fixation. Her fixation becomes obsession. At first, Agatha tries to ignore it, the prickle of being followed, the way Wanda seems to always be near. Wanda doesn't just want Agatha’s attention. She wants her for herself. As Agatha's once-perfect world unravels, she finds herself isolated, discredited, and increasingly afraid."
oh_the_sunlit_haze.html,2026-02-21 12:42:18,2026-04-27 23:48:38,"After a successful and -- mostly -- fun trip to Vegas, life is set to return to normal for the Harkness-Vidals. Well, as close to normal as could be given the fact that for the first time since meeting they've got a couple of someones to return home to. With a brief respite, Rio very quickly realizes that Agatha is up to something, something... mischievous. An abnormal road trip in the middle of the day plants a seed of growth for their life going forward and nurtures a part of Rio she hadn't known needed to bloom."
one_happy_camper.html,2026-02-21 21:35:57,2026-04-27 23:48:39,"“Uhm… I'm R-Rio.” Agatha begins to grin, slow and deliberate, like a cat who’s just spotted a mouse with a limp.That girl is into her, isn’t she? The wide eyes, the nervous lip-biting, the way she clutches her skirt like it might shield her from whatever was happening inside her chest. Crush at first sight. Oh, the poor thing has no clue what’s hit her. Twenty-somethings Agatha and Rio are forced to go on a camping trip with their respective families."
one_way_or_another.html,2025-09-25 21:32:52,2026-04-27 23:48:39,Punk rock superstar Agatha Harkness comes back from a 10-year long hiatus and music journalist Rio Vidal is one of the lucky people who get to interview her. She was just not expecting Agatha to flirt with her the whole time. — or the Rockstar x Journalist au nobody asked but I did it anyway
over_a_bridge_and_into_love.html,2026-02-21 12:42:18,2026-04-27 23:48:39,The Vogue article from Here With You Now.
perfect_catch.html,2026-02-21 21:35:01,2026-04-27 23:48:39,"Rio thought she had her game day routine perfected. Then Agatha and her five-year-old son Nicky crash into the seat next to her (wearing Cardinals jerseys, no less) and suddenly Rio's carefully maintained rituals doesn't stand a chance. (Or: A meet-cute in nine innings, featuring scorekeeping lessons, a foul ball, and a monumentous kiss cam)"
power_play.html,2025-07-26 21:35:52,2026-04-27 23:48:39,"Veteran consultant Rio Vidal is called in to assist with a presidential campaign. Rio thought she’d seen and conquered all, until the candidate’s spouse proves to be more of a challenge than she’d anticipated— both professionally and personally. An election AU that absolutely no one asked for."
primadonna.html,2026-02-21 21:35:36,2026-04-27 23:48:39,"Agatha, an 18-year-old omega, has everything her unlimited credit cards can buy and a spoiled attitude. After a nasty prank, her frustrated father sends her to a boarding school in England."
purple_and_green.html,2025-07-26 21:35:52,2026-04-27 23:48:39,"Agatha, a perfectionist business student hiding her passion for music, finds her carefully constructed world upended when she meets Rio, a chaotic and charming drummer with a penchant for pushing boundaries. As Agatha grapples with the suffocating expectations of her cold, controlling mother, Rio’s relentless humor and free spirit draw her into a whirlwind of spontaneous adventures and emotional honesty. Through stolen moments in music halls, coffee shops, and art galleries, their connection deepens, breaking down Agatha’s walls and igniting a slow-burn romance that culminates in an intimate kiss during a vulnerable late-night game. Together, they begin to redefine what it means to live authentically—and to love unapologetically. Or Agatha and Rio meet in college, Rio helps Agatha to discover who she really is and shows her how fun (and naughty) life can be."
pushing_it_down_and_praying.html,2026-02-21 21:47:17,2026-04-27 23:48:39,"Rio hummed, unconvinced, picking up a half empty beer bottle. “Why would-” she started, not sure how to word her next question without seeming too invested in the answer. “Why would they think that is something you would even do, I mean have you ever—or well—do you…like girls?” She felt Agatha stiffen beside her. She turned towards Rio and let out a loud chuckle, too loud for how quiet the room had become. “What would make you think that?” Her icy blue eyes cutting into Rio’s “not everyone is like you.”"
put_it_on_the_line.html,2025-09-25 21:21:45,2026-04-27 23:48:39,"Agatha whipped her head and body towards the student. “What the fuck is your problem?” “No problem,” She shook her head, smirking. “I like talking to you.” “You like pissing me off.” Agatha sniped, plucking her glass off the bar when it arrived. “Those two seem to be one in the same.” “Just tell me something.” She said after letting a sip burn down her throat. “Where do you get off speaking to a respected professor like that?” “Like what?” “You were argumentative, disrespectful, dismissive–” “No, Agatha, that was you.” “Dr. Harkness.” Agatha corrected. “Only people I like can call me Agatha and I don’t like you.” “Now, that’s not true.” Rio tilted her head. “You’re talking to me, aren’t you?” OR Newly tenured professor, Dr. Agatha Harkness, has nothing to prove. That is until she meets a smug, twenty-three year old PhD student in Copenhagen after her first keynote speech. Never one to shy away from a challenge, Agatha seeks to put Rio in her place by any means necessary. No matter what the consequences…"
put_your_fangs_in_me.html,2026-01-19 17:52:36,2026-04-27 23:48:40,"Ancient (and chronically unemployed) vampires Agatha Harkness and Rio Vidal have been strictly best friends for 600 years. That is, until Agatha bites her."
Questions.html,2025-11-07 17:56:12,2026-04-27 23:48:40,"“In that case, why don’t I ask you over drinks?” “That’s quite the bold move,” Agatha sniffs, feigning disinterest, but the idea of spending time in close proximity with the woman is far too tempting. The magnetism, the draw to her, is so strong, so… confusing, there’s something about her, like she knows her already. “Was it a successful bold move?” Yes. Or Dr. Agatha Harkness is well known for her work in folklore and mythology and about to publish her book on The Green Witch, when mysterious PhD student Rio Vidal turns up at her door."
reaching_out_for_more.html,2025-09-15 18:25:53,2026-04-27 23:48:40,"Famed director Rio Vidal's next film has everything it needs to be a hit: a great script, talented cast, and solid financing. It seems like it should all work out, until an incident during pre-production throws Rio off and alters the paradigm of her relationship with the film's lead: talented young up-and-coming actress Agatha Harkness."
red_in_claw_red_in_love.html,2025-07-26 21:35:52,2026-04-27 23:48:40,"“I’m not jealous,” Rio says. “What do I have to be jealous of? I’m almost done with my dissertation and that little idiot can’t even receive feedback on a chapter without needing a ‘debrief’ and Agatha to hold her hand.” “No, I agree,” Jen says, sitting back. “You’re really taking this with complete equilibrium. It seems that you’re dealing with it in a super-healthy, totally emotionally responsible way.”"
red_thread_of_fate.html,2025-07-26 21:35:52,2026-04-27 23:48:40,"Rio had an ability, a curse. She can see people’s red thread of fate, the string that connects one person to their destined partner. She always believed that everyone had their own destiny, a person they would give the world to. Except for her, she doesn’t have a thread. It was the cost of her ability. So when she saw Agatha’s torn thread, she was naturally drawn to her. The woman was similar to her - an anomaly in the red thread of fate. Rio is determined to know the mystery behind it."
rented_hearts.html,2025-09-15 18:25:52,2026-04-27 23:48:40,"“ Dear Miss Vidal, I require your services. If you feel you are up to the task, please find attached details of the flight out from JFK next Thursday at 9am, along with your ticket. If, for whatever reason, you do not wish to acquire my business, feel free to disregard this email. Your empty seat will be enough answer. As for payment: Half up front upon take off. The rest before landing on the return. Yours, 2A” — OR Agatha hires Rio to be her date to a wedding whilst being as difficult as possible."
ri-0_coven_crafted.html,2026-04-15 22:40:49,2026-04-27 23:48:40,"A century after Earth’s collapse, a lonely android named Ri-0 wanders the ruins of New York, teaching herself to dance to songs meant for two. When a scientist aboard humanity’s orbiting ark discovers footage of the impossible, an android who feels emotion, she risks everything she has worked towards to return to a planet long declared dead."
rio_vidal_does_not_give_a_damn.html,2025-09-15 18:25:54,2026-04-27 23:48:41,"Rio, a florist living in New York, has spent years keeping her distance from her hometown and the people in it. She’s built a life on independence, casual flings, and avoiding attachments. But when her estranged stepsister, Jen, pressures her into returning to their small town to provide flowers for her wedding, Rio reluctantly agrees—mostly for the paycheck. Back home, Rio is immediately thrown back into the lives of Jen and her close-knit friend group, including Agatha, a single mom who has always been responsible and put everyone else first. Agatha has her hands full with her son, her failing bookstore, and dealing with her unreliable ex, Wanda. She doesn’t have time for distractions—especially not Rio, who she remembers as Jen’s aloof, rebellious stepsister who never seemed to care about anything."
rios_toxic_embrace.html,2025-07-26 21:35:52,2026-04-27 23:48:40,"Billy tells Agatha to run into Rio’s toxic embrace and Agatha decides to eventually do just that. Except Rio isn’t toxic, not really, but what does the kid know about these things? *All things belong to not me, and the general disclaimer."
roommates_of_destruction.html,2025-09-15 18:25:50,2026-04-27 23:48:41,"Agatha is a law student working as an RA to cover her tuition. She’s serious, no-nonsense, and fiercely independent. Rio is a charismatic journalist who thrives on bending rules and pushing boundaries. What happens when a housing error brings the well organized Agatha against the Chaos of Rio? In other words, Agatha Rio AU with plenty of twists and turns!"
roses_are_red_orchids_arepurple.html,2025-07-26 21:35:52,2026-04-27 23:48:41,"Agatha Harkness is one of the only original shop owners left on the Witches' Road, Westview NJ. Yoga studios and craft breweries have been popping up relentlessly, and over the last decade Agatha's seen her clientele morph from misfits and miscreants to the kind of customer who dares ask her to tattoo them with the likes of Hello Kitty. Enter Rio Vidal, Agatha's new neighbour, nemesis and owner of the Witches' Road Florist."
roster.html,2025-09-15 18:25:50,2026-04-27 23:48:41,"“I just watched you try to jump a fence to avoid saying bye to your one night stand, and you think now is the time to hit on me?” “No time like the present, right?” In which Rio is just trying to take out her trash and runs into Agatha."
rules_for_co-parenting_with_your_witch_of_an_ex.html,2025-09-15 18:25:53,2026-04-27 23:48:41,"Rio had begun to type a series of question marks when an image came through. It was a picture of Agatha's (gorgeous, amazing, wonderful) hands. One of those hands was flipping Rio off. The other hand was holding a positive pregnancy test. Rio felt her stomach lurch. Oh shit. Oh shit. aka The Babytrap AU"
scherzo.html,2025-07-26 21:35:52,2026-04-27 23:48:41,"Rio Vidal, former child violin prodigy and current terror at large (composer/professor), has returned to Westview University after a sabbatical only to find that she’s been replaced as resident chaos queen by the new doctoral conducting student, Agatha Harkness. AKA our favorite disaster lesbians but make it dark academia with a little artistic flair.  The whole gang is here! (I wanted to reverse the trope and make Rio the hot professor-this is what happened.)"
Second_Chances.html,2025-11-07 17:52:40,2026-04-27 23:48:42,"Years after the death of her wife, Wanda, Agatha decides it's time to move on with her life. She tries to rebuild the family they were working on with unexpected results and runs into a mysterious woman, Rio, who is certain they're destined to be together. Will they stay together when all is revealed? Read to find out. This reads as like a romantic comedy to me. Hope you enjoy"
secrets_and_amp_suspenders.html,2025-09-15 18:25:52,2026-04-27 23:48:42,"She later introduces herself properly to Agatha, voice deep, shoulders broad, hands playing with the suspenders, absentmindedly letting them snap. It makes Agatha swallow hard. The way she exudes easy confidence with her black hair all up in that bun and three buttons open on her shirt, a tiny silver cross around her neck, pointing downwards to things Agatha has never anticipated being interested in. On her first day as principal of Westview High, Agatha develops a serious crush on the biology teacher."
serpents_stone.html,2026-02-21 21:36:37,2026-04-27 23:48:42,"Agatha was thrice blessed: by Demeter, by prophecy, by birth into power. Thrice cursed: caged, controlled, claimed by a mother who saw only her value. Then Rio came: an alpha who should have been beneath her notice, who smelled like earth and honey. When their hands first touched, the vision tore through her. Sunlight through olive leaves. Bodies tangled in sheets. A tongue that split and tasted acrid. Dark eyes hollowed out into nothingness. She saw what loving Rio would cost. For one night, Agatha chose freedom. The gods made her pay for it."
sex_love_unholy_truth.html,2026-02-21 12:42:18,2026-04-27 23:48:42,"Agatha loves her wife. Agatha loves being ravaged by her wife, too. Maybe once she would have thought her kinks and desires were too much for any one person to handle, but Rio has proved her wrong time and time again over the four years of their relationship and two years of marriage. One night, Rio makes a decision that unintentionally redirects the course of their lives. And Agatha loves every fucking minute of it."
shatter_your_illusions.html,2025-09-15 18:25:53,2026-04-27 23:48:42,"All things considered, Agatha’s sex life had been pretty bleak since her last real relationship turned sour. Which is how she found herself creating a new AOL account. And joining a local bdsm chat room. And writing very explicit directions in her away message. AIM AWAY MESSAGE: Dyke seeking EXPERIENCED shibari play partner. If you’re strapping and know how to tie, introduce yourself for a compatibility quiz. = = = Late 90s strangers-to-lovers fic where Agatha meets Rio at a dive bar after connecting in an AOL chat room."
she_depends_on_you.html,2026-02-21 12:42:18,2026-04-27 23:48:42,"Like clockwork, May has come around and so has the annual trip to Las Vegas for the Harkness-Vidals. It's a chance to get away, to disconnect from the rest of the world and focus both on their marriage as well as their independence. The catch? This year, for the first time since meeting, the trip comes along with the unintended consequences of missing family life a little more than normal. With a sweet gesture on Mother's Day and a week of fun ahead of them, Rio is quite certain that this trip to Vegas will be another one for the books. Perhaps that could turn out to be even more true than she initially assumes."
she_drives_me_crazy.html,2025-07-26 21:35:52,2026-04-27 23:48:42,"When the most insufferable teacher comes to substitute for Mrs. Hart, Agatha finds herself tasked with the impossible goal of how to not strangle Rio Vidal every single day."
she_gets_the_job_done.html,2025-07-26 21:35:52,2026-04-27 23:48:43,"Rio's a successful ballet dancer, Agatha's a successful actress who needs a dance coach. Lilia Calderu meddles. She was a girl, she was also a girl, can I make it any more obvious?"
she_looks_like_the_real_thing_she_tastes_like_the_real_thing.html,2025-09-15 18:25:53,2026-04-27 23:48:43,"“But you know what I liked even more than the sex?” “What?” “The lead-up. The tension. The flirting. The nights where you can feel it building and building, and no one’s saying anything out loud yet... but you both know how it’s gonna end.” Agatha swallowed. Something about the way she said it made her stomach flip-flop. “You like the anticipation.” She offered. Rio nodded. “I like drawing it out. I like watching women squirm. I like knowing I could have someone if I wanted to… but waiting. Making her want it more.” Agatha raised her brows. “You sound like a tease.” “I am.” Rio said easily, flicking ash into the tray. “But only when I know it’ll drive a girl crazy.” OR, a White Lotus AU of Agatha All Along!"
silver_springs.html,2025-07-26 21:35:52,2026-04-27 23:48:43,"When Agatha and Rio met, sparks flew, but a misunderstanding ripped them apart the morning after. A year later, they're forced back into each other's lives, leading to unusual consequences. Based loosely on the film Anyone But You."
so_my_mother-in-law_is_god.html,2026-02-21 21:34:19,2026-04-27 23:48:45,"Rio has two sisters up in the cosmos, but they're not exactly on speaking terms. A little familial trauma has never stopped Agatha. ☆ ★ ""You invited them over for dinner? """
Softballs_A_Witch.html,2026-01-19 17:53:33,2026-04-27 23:48:44,"At Westview University, Agatha Harkness reigns supreme as the sharp-tongued catcher and captain of the softball team. With a picture-perfect boyfriend, a demanding double major in energy engineering and physics, and a reputation as the queen bee of campus, she seems to have it all—at least on paper. But everything shifts with the arrival of Rio Vidal, a brooding transfer student whose blistering fastball and botanical obsession make her both a softball asset and a walking disruption. Majoring in botany and minoring in physics, Rio prefers plants to people and chaos to conformity, especially when it means ruffling Agatha’s perfectly curated life. What begins as rivalry on the field quickly spirals into something far more tangled beneath the surface."
somebody_to_hold.html,2026-02-21 21:47:24,2026-04-27 23:48:44,"Reluctantly dragged to a nightclub by her friend Jen, Agatha Harkness has an encounter that will change the trajectory of her life."
somewhere_only_we_know_a_professor_au.html,2026-01-19 17:47:38,2026-04-27 23:48:45,"Dr. Rio Vidal is the Dean of faculty and Head of the Biological Science Department, a respected and feared leader among her peers. Dr. Agatha Harkness is the witch of the literature department, known for her sharp lectures, powerful stature, and a professor students loved and hated at the same time. The issue: They're secretly married, with only a few close friends knowing. What happens when young Dr. Wanda Maximoff tries to get with Dr. Harkness? Will Rio blow their cover with her protectiveness? Or will Agatha's pregnancy be the one that breaks the secret love story at West View University? OR: A secret marriage between our favorite witch lesbians in a professor AU."
stay_small.html,2026-02-21 12:42:18,2026-04-27 23:48:45,"Family time means a lot to the Harkness-Vidal mothers when it comes to their son, Nicky. He loves tagging along for household chores (weirdly enough), but his favorite is working on the garden his mama has made at the top of their building. After a little rooting and planting, Nicky finds an opportunity to make flowers of his own by coloring in the ones tattooed on Rio's skin, and Agatha is reminded of just how perfect their life is."
Stuck_In_Orbit.html,2025-11-07 18:10:37,2026-04-27 23:48:45,"Agatha Harkness, a professor of English at Harvard University, has bounced around her whole life, city to city and continent to continent. In an attempt to find out what it means to be still, she decides to lay down roots in the heart of Boston, finally putting good use to the degree she'd paid absurd amounts of money for twenty-odd years ago. After an accident that leaves Agatha with a severe concussion, she opens her eyes to take in the most beautiful woman she's ever set sight on, a dulled assumption that it's her partner due to the disorientation, but is in all reality the ER attending, Doctor Rio Vidal. A chance meeting, an adorable mishap, and miscommunication tether two strangers together in inexplicable ways. ONLY POSTED UNTIL 11/08"
sugar_and_honey.html,2025-07-26 21:35:52,2026-04-27 23:48:45,"“No way,” Rio said, crossing her arms defensively. “Good for you, get that bag, but I’ll figure something else out.” Jen’s laughter bubbled up, bright and teasing. “Sweetheart, you’re so sheltered. These women aren’t crusty old grandmas in rocking chairs. They’re powerful, rich, and they smell like Chanel, not mothballs. Some of them are absolutely stunning.” She tilted her head, studying Rio as if sizing her up for auction. “You’d clean up if you stopped being so stubborn. They’d eat you alive—and pay you for the privilege.” OR: Struggling bartender Rio stumbles into a sugar baby situation with CEO Agatha Harkness. She can't figure out what the woman wants from her, or why she's letting herself go along with it."
summa_cum_laude.html,2025-09-15 18:25:50,2026-04-27 23:48:45,Professor Rio Vidal reaches out to Professor Agatha Harkness at NYU for some help with an article she's been working on. What starts as a casual networking quickly turns into something deeper as they realize their collaboration sparks a connection that could change both their careers and their hearts. — or the professors au nobody asked but i did it anyway
take_it_easy.html,2026-02-21 12:42:18,2026-04-27 23:48:45,"Being new parents is never simple. Being new parents to a baby raccoon is even more complex. After a Valentine's day mishap that ended up in acquiring a new member of the Harkness-Vidal family, minor adjustments need to be made. Rio finds herself idle in her dedication to care for the creature and Agatha's fortified steel wall around her heart begins to crack in ways she never thought herself capable of. The trick for Rio is finding a way to convince Agatha that they should have memories to hold onto, not just ones to lock away in their minds."
take_it_from_the_top_you_are_a_bottom.html,2025-09-15 18:25:53,2026-04-27 23:48:46,"Agatha has come to terms with the fact that she will probably never meet her match: someone who checks all the boxes on her list of requirements for all aspects of a fulfilling relationship. That is until she meets Rio, who seems to be everything she wants and more. But when she takes her home, it turns out how much of her infatuation has been based on false assumptions, significantly decreasing their compatibility. Oh well, she can let her go. Right?"
talk_some_sense_to_me.html,2026-02-21 12:42:18,2026-04-27 23:48:46,"Valentine's Day has come around again for the Harkness-Vidal women and plans were to be normal, sensible. Dinner, wine, chocolates, flowers, and undeniably wild sex. That is, until Rio can't help but rescue the helpless and shows up at home with a bouquet of roses in one hand and a month old raccoon in the other. It's a good thing Agatha doesn't believe in divorce."
tempus_voluntas_spatium.html,2025-09-25 21:21:43,2026-04-27 23:48:46,"“Who is that?” Rio blurts out, awestruck by the intimidating pose of the witch surrounded by a purple background and magical frame. The portrait faces the viewer head-on, and both of her hands are cupped upward at waist height, suggesting the effortless way she conjures up the wild purple magic from her palms. “Orion’s new headmistress,” Jennifer says, her voice weirdly soft, almost as if whispering out of respect. “I’m sure you’ll meet her soon.” - OR: Rio starts a new teaching job at a school for magic and is both smitten and terrified by the headmistress, who keeps a dark, dark secret. >>Cover art by Shannon and Key!<<"
the_art_of_appearances.html,2025-10-07 22:20:29,2026-04-27 23:48:46,
